activityId,processId,templateId,displayName,description,taskId,conditionalGroupName,conditionalGroupOption,diagram_x,diagram_y,schematic_x,schematic_y,createdDateTime,lastUpdatedDateTime,status,progress,plannedStartDateTime,plannedCompleteDateTime,predictedStartDateTime,predictedCompleteDateTime,actualStartDateTime,actualCompleteDateTime,actualDuration,typicalDuration,maximumDuration,slaViolation,slaViolationDateTime,application,applicationCode,applicationMessage,isError,hadError,errorCode,errorMessage,value,milestoneId,releasePolicy,action,plannedActivationDateTime,plannedReleaseDateTime,predictedActivationDateTime,predictedReleaseDateTime,actualActivationDateTime,actualReleaseDateTime,activated,released,sequence,initialMilestoneId,terminalMilestoneId,errorCount,transitionId,initialActivityId,terminalActivityId,processObjectType,uniqueId
,6c7d4dac-084f-4ad8-97fe-9262d8b2fd54,BasicTemplate_1.0,,,,,,,,,,2023-10-17 16:37:34.692+0100,2023-10-17 16:37:34.692+0100,Activated,,,,,,,,,,,,,,,,,,,,,,,ERP.Invoice.Inbound.Trigger.Basic,2023-10-17 16:37:34.692+0100,,2023-10-17 16:37:34.692+0100,,2023-10-17 16:37:34.692+0100,,true,,,,Start,,ad272321-a3af-46d1-8ba9-8d74dece4fe1,,InboundInvoice,Transition,Transition-ad272321-a3af-46d1-8ba9-8d74dece4fe1
,6c7d4dac-084f-4ad8-97fe-9262d8b2fd54,BasicTemplate_1.0,,,,,,,,,,2023-10-17 16:37:34.692+0100,2023-10-17 16:37:34.692+0100,Pending,,,,,,,,,,,,,,,,,,,,,,,ERP.Invoice.SendToPartner.Complete,2023-10-17 16:38:03.692+0100,,2023-10-17 16:38:06.692+0100,,,,false,,,End,,,8f630e77-b83d-4f71-a91c-f81a73959ec3,SendToPartner,,Transition,Transition-8f630e77-b83d-4f71-a91c-f81a73959ec3
,6c7d4dac-084f-4ad8-97fe-9262d8b2fd54,BasicTemplate_1.0,,,,,,,,,,2023-10-17 16:37:34.692+0100,2023-10-17 16:37:44.692+0100,Activated,,,,,,,,,,,,,,,,,,,,,,,ERP.Invoice.Inbound.Complete,2023-10-17 16:37:44.692+0100,,2023-10-17 16:37:44.692+0100,,2023-10-17 16:37:44.692+0100,,true,,,End,Start,,c3baf4c2-4056-4bbc-be08-ca7dd9c556e2,InboundInvoice,ValidateInvoice,Transition,Transition-c3baf4c2-4056-4bbc-be08-ca7dd9c556e2
,6c7d4dac-084f-4ad8-97fe-9262d8b2fd54,BasicTemplate_1.0,,,,,,,,,,2023-10-17 16:37:34.692+0100,2023-10-17 16:37:47.692+0100,Activated,,,,,,,,,,,,,,,,,,,,,,,ERP.Invoice.Validate.Complete,2023-10-17 16:37:46.692+0100,,2023-10-17 16:37:46.692+0100,,2023-10-17 16:37:47.692+0100,,true,,,End,Start,,194b3dac-2fe3-42a2-bec2-fbb5f96edfba,ValidateInvoice,SignDocument,Transition,Transition-194b3dac-2fe3-42a2-bec2-fbb5f96edfba
,6c7d4dac-084f-4ad8-97fe-9262d8b2fd54,BasicTemplate_1.0,,,,,,,,,,2023-10-17 16:37:34.692+0100,2023-10-17 16:37:51.692+0100,Activated,,,,,,,,,,,,,,,,,,,,,,,ERP.Invoice.SignDoc.Complete,2023-10-17 16:37:49.692+0100,,2023-10-17 16:37:50.692+0100,,2023-10-17 16:37:51.692+0100,,true,,,End,Start,,b450bca2-dc9b-4d0a-a1a9-3a7af46f0d9a,SignDocument,BackupDocument,Transition,Transition-b450bca2-dc9b-4d0a-a1a9-3a7af46f0d9a
,6c7d4dac-084f-4ad8-97fe-9262d8b2fd54,BasicTemplate_1.0,,,,,,,,,,2023-10-17 16:37:34.692+0100,2023-10-17 16:37:58.692+0100,Activated,,,,,,,,,,,,,,,,,,,,,,,ERP.Invoice.BackupDoc.Complete,2023-10-17 16:37:55.692+0100,,2023-10-17 16:37:57.692+0100,,2023-10-17 16:37:58.692+0100,,true,,,End,Start,,12b58dab-de8b-499b-9c13-caa665f1b7be,BackupDocument,SendToPartner,Transition,Transition-12b58dab-de8b-499b-9c13-caa665f1b7be
InboundInvoice,eb759304-f169-49ea-a254-521d7be13363,BasicTemplate_1.0,Inbound Invoice,Inbound Invoice description,,,,50,100,50,50,2023-10-17 16:37:34.694+0100,2023-10-17 16:37:43.694+0100,Completed,On Time,2023-10-17 16:37:34.694+0100,2023-10-17 16:37:44.694+0100,2023-10-17 16:37:34.694+0100,2023-10-17 16:37:44.694+0100,2023-10-17 16:37:34.694+0100,2023-10-17 16:37:43.694+0100,9000,10000,20000,false,,,,,false,false,,,52752.15,,,,,,,,,,,,,,,,,,,Activity,Activity-InboundInvoice
ValidateInvoice,eb759304-f169-49ea-a254-521d7be13363,BasicTemplate_1.0,Validate Invoice,Validate Invoice description,,,,250,100,150,50,2023-10-17 16:37:34.694+0100,2023-10-17 16:37:45.694+0100,Completed,On Time,2023-10-17 16:37:44.694+0100,2023-10-17 16:37:46.694+0100,2023-10-17 16:37:44.694+0100,2023-10-17 16:37:45.694+0100,2023-10-17 16:37:43.694+0100,2023-10-17 16:37:45.694+0100,2000,2000,4000,false,,,,,false,false,,,52752.15,,,,,,,,,,,,,,,,,,,Activity,Activity-ValidateInvoice
SignDocument,eb759304-f169-49ea-a254-521d7be13363,BasicTemplate_1.0,Sign Document,Sign Document description,DocumentHandler,,,50,300,250,50,2023-10-17 16:37:34.694+0100,2023-10-17 16:37:48.694+0100,Completed,On Time,2023-10-17 16:37:46.694+0100,2023-10-17 16:37:49.694+0100,2023-10-17 16:37:45.694+0100,2023-10-17 16:37:48.694+0100,2023-10-17 16:37:45.694+0100,2023-10-17 16:37:48.694+0100,3000,3000,6000,false,,,,,false,false,,,52752.15,,,,,,,,,,,,,,,,,,,Activity,Activity-SignDocument
BackupDocument,eb759304-f169-49ea-a254-521d7be13363,BasicTemplate_1.0,Backup Document,Backup Document description,DocumentHandler,,,250,300,350,50,2023-10-17 16:37:34.694+0100,2023-10-17 16:37:53.694+0100,Completed,On Time,2023-10-17 16:37:49.694+0100,2023-10-17 16:37:55.694+0100,2023-10-17 16:37:48.694+0100,2023-10-17 16:37:54.694+0100,2023-10-17 16:37:48.694+0100,2023-10-17 16:37:53.694+0100,5000,6000,12000,false,,,,,false,false,,,52752.15,,,,,,,,,,,,,,,,,,,Activity,Activity-BackupDocument
SendToPartner,eb759304-f169-49ea-a254-521d7be13363,BasicTemplate_1.0,Send to Partner,Send to Partner description,,,,450,300,450,50,2023-10-17 16:37:34.694+0100,2023-10-17 16:38:00.694+0100,Completed,On Time,2023-10-17 16:37:55.694+0100,2023-10-17 16:38:03.694+0100,2023-10-17 16:37:54.694+0100,2023-10-17 16:38:01.694+0100,2023-10-17 16:37:53.694+0100,2023-10-17 16:38:00.694+0100,7000,8000,16000,false,,BusinessConnect,BC-0,BC Complete,false,false,,,52752.15,,,,,,,,,,,,,,,,,,,Activity,Activity-SendToPartner
BackupDocument,eb759304-f169-49ea-a254-521d7be13363,BasicTemplate_1.0,Start,Start description,,,,,,,,2023-10-17 16:37:34.694+0100,2023-10-17 16:37:48.694+0100,Released,,,,,,,,,,,,,,,,,,,,,Start,,,2023-10-17 16:37:49.694+0100,2023-10-17 16:37:49.694+0100,2023-10-17 16:37:48.694+0100,2023-10-17 16:37:48.694+0100,2023-10-17 16:37:48.694+0100,2023-10-17 16:37:48.694+0100,true,true,,,,,,,,Milestone,Activity-BackupDocument|Milestone-Start
InboundInvoice,eb759304-f169-49ea-a254-521d7be13363,BasicTemplate_1.0,Start,Start description,,,,,,,,2023-10-17 16:37:34.694+0100,2023-10-17 16:37:34.694+0100,Released,,,,,,,,,,,,,,,,,,,,,Start,,,2023-10-17 16:37:34.694+0100,2023-10-17 16:37:34.694+0100,2023-10-17 16:37:34.694+0100,2023-10-17 16:37:34.694+0100,2023-10-17 16:37:34.694+0100,2023-10-17 16:37:34.694+0100,true,true,,,,,,,,Milestone,Activity-InboundInvoice|Milestone-Start
SendToPartner,eb759304-f169-49ea-a254-521d7be13363,BasicTemplate_1.0,Start,Start description,,,,,,,,2023-10-17 16:37:34.694+0100,2023-10-17 16:37:53.694+0100,Released,,,,,,,,,,,,,,,,,,,,,Start,,,2023-10-17 16:37:55.694+0100,2023-10-17 16:37:55.694+0100,2023-10-17 16:37:54.694+0100,2023-10-17 16:37:54.694+0100,2023-10-17 16:37:53.694+0100,2023-10-17 16:37:53.694+0100,true,true,,,,,,,,Milestone,Activity-SendToPartner|Milestone-Start
InboundInvoice,eb759304-f169-49ea-a254-521d7be13363,BasicTemplate_1.0,End,End description,,,,,,,,2023-10-17 16:37:34.694+0100,2023-10-17 16:37:43.694+0100,Released,,,,,,,,,,,,,,,,,,,,,End,,,2023-10-17 16:37:44.694+0100,2023-10-17 16:37:44.694+0100,2023-10-17 16:37:44.694+0100,2023-10-17 16:37:44.694+0100,2023-10-17 16:37:43.694+0100,2023-10-17 16:37:43.694+0100,true,true,,,,,,,,Milestone,Activity-InboundInvoice|Milestone-End
ValidateInvoice,eb759304-f169-49ea-a254-521d7be13363,BasicTemplate_1.0,Start,Start description,,,,,,,,2023-10-17 16:37:34.694+0100,2023-10-17 16:37:43.694+0100,Released,,,,,,,,,,,,,,,,,,,,,Start,,,2023-10-17 16:37:44.694+0100,2023-10-17 16:37:44.694+0100,2023-10-17 16:37:44.694+0100,2023-10-17 16:37:44.694+0100,2023-10-17 16:37:43.694+0100,2023-10-17 16:37:43.694+0100,true,true,,,,,,,,Milestone,Activity-ValidateInvoice|Milestone-Start
BackupDocument,eb759304-f169-49ea-a254-521d7be13363,BasicTemplate_1.0,End,End description,,,,,,,,2023-10-17 16:37:34.694+0100,2023-10-17 16:37:53.694+0100,Released,,,,,,,,,,,,,,,,,,,,,End,,,2023-10-17 16:37:55.694+0100,2023-10-17 16:37:55.694+0100,2023-10-17 16:37:54.694+0100,2023-10-17 16:37:54.694+0100,2023-10-17 16:37:53.694+0100,2023-10-17 16:37:53.694+0100,true,true,,,,,,,,Milestone,Activity-BackupDocument|Milestone-End
ValidateInvoice,eb759304-f169-49ea-a254-521d7be13363,BasicTemplate_1.0,End,End description,,,,,,,,2023-10-17 16:37:34.694+0100,2023-10-17 16:37:45.694+0100,Released,,,,,,,,,,,,,,,,,,,,,End,,,2023-10-17 16:37:46.694+0100,2023-10-17 16:37:46.694+0100,2023-10-17 16:37:45.694+0100,2023-10-17 16:37:45.694+0100,2023-10-17 16:37:45.694+0100,2023-10-17 16:37:45.694+0100,true,true,,,,,,,,Milestone,Activity-ValidateInvoice|Milestone-End
SignDocument,eb759304-f169-49ea-a254-521d7be13363,BasicTemplate_1.0,End,End description,,,,,,,,2023-10-17 16:37:34.694+0100,2023-10-17 16:37:48.694+0100,Released,,,,,,,,,,,,,,,,,,,,,End,,,2023-10-17 16:37:49.694+0100,2023-10-17 16:37:49.694+0100,2023-10-17 16:37:48.694+0100,2023-10-17 16:37:48.694+0100,2023-10-17 16:37:48.694+0100,2023-10-17 16:37:48.694+0100,true,true,,,,,,,,Milestone,Activity-SignDocument|Milestone-End
SignDocument,eb759304-f169-49ea-a254-521d7be13363,BasicTemplate_1.0,Start,Start description,,,,,,,,2023-10-17 16:37:34.694+0100,2023-10-17 16:37:45.694+0100,Released,,,,,,,,,,,,,,,,,,,,,Start,,,2023-10-17 16:37:46.694+0100,2023-10-17 16:37:46.694+0100,2023-10-17 16:37:45.694+0100,2023-10-17 16:37:45.694+0100,2023-10-17 16:37:45.694+0100,2023-10-17 16:37:45.694+0100,true,true,,,,,,,,Milestone,Activity-SignDocument|Milestone-Start
SendToPartner,eb759304-f169-49ea-a254-521d7be13363,BasicTemplate_1.0,End,End description,,,,,,,,2023-10-17 16:37:34.694+0100,2023-10-17 16:38:00.694+0100,Released,,,,,,,,,,,,,,,,,,,,,End,,,2023-10-17 16:38:03.694+0100,2023-10-17 16:38:03.694+0100,2023-10-17 16:38:01.694+0100,2023-10-17 16:38:01.694+0100,2023-10-17 16:38:00.694+0100,2023-10-17 16:38:00.694+0100,true,true,,,,,,,,Milestone,Activity-SendToPartner|Milestone-End
ValidateInvoice,eb759304-f169-49ea-a254-521d7be13363,BasicTemplate_1.0,,,,,,,,,,2023-10-17 16:37:34.694+0100,2023-10-17 16:37:45.694+0100,Completed,,2023-10-17 16:37:44.694+0100,2023-10-17 16:37:46.694+0100,2023-10-17 16:37:44.694+0100,2023-10-17 16:37:45.694+0100,2023-10-17 16:37:43.694+0100,2023-10-17 16:37:45.694+0100,2000,2000,4000,false,,,,,false,,,,,,,,,,,,,,,,1,Start,End,0,,,,Section,Activity-ValidateInvoice|Section-1
BackupDocument,eb759304-f169-49ea-a254-521d7be13363,BasicTemplate_1.0,,,,,,,,,,2023-10-17 16:37:34.694+0100,2023-10-17 16:37:53.694+0100,Completed,,2023-10-17 16:37:49.694+0100,2023-10-17 16:37:55.694+0100,2023-10-17 16:37:48.694+0100,2023-10-17 16:37:54.694+0100,2023-10-17 16:37:48.694+0100,2023-10-17 16:37:53.694+0100,5000,6000,12000,false,,,,,false,,,,,,,,,,,,,,,,1,Start,End,0,,,,Section,Activity-BackupDocument|Section-1
SignDocument,eb759304-f169-49ea-a254-521d7be13363,BasicTemplate_1.0,,,,,,,,,,2023-10-17 16:37:34.694+0100,2023-10-17 16:37:48.694+0100,Completed,,2023-10-17 16:37:46.694+0100,2023-10-17 16:37:49.694+0100,2023-10-17 16:37:45.694+0100,2023-10-17 16:37:48.694+0100,2023-10-17 16:37:45.694+0100,2023-10-17 16:37:48.694+0100,3000,3000,6000,false,,,,,false,,,,,,,,,,,,,,,,1,Start,End,0,,,,Section,Activity-SignDocument|Section-1
SendToPartner,eb759304-f169-49ea-a254-521d7be13363,BasicTemplate_1.0,,,,,,,,,,2023-10-17 16:37:34.694+0100,2023-10-17 16:38:00.694+0100,Completed,,2023-10-17 16:37:55.694+0100,2023-10-17 16:38:03.694+0100,2023-10-17 16:37:54.694+0100,2023-10-17 16:38:01.694+0100,2023-10-17 16:37:53.694+0100,2023-10-17 16:38:00.694+0100,7000,8000,16000,false,,,,,false,,,,,,,,,,,,,,,,1,Start,End,0,,,,Section,Activity-SendToPartner|Section-1
InboundInvoice,eb759304-f169-49ea-a254-521d7be13363,BasicTemplate_1.0,,,,,,,,,,2023-10-17 16:37:34.694+0100,2023-10-17 16:37:43.694+0100,Completed,,2023-10-17 16:37:34.694+0100,2023-10-17 16:37:44.694+0100,2023-10-17 16:37:34.694+0100,2023-10-17 16:37:44.694+0100,2023-10-17 16:37:34.694+0100,2023-10-17 16:37:43.694+0100,9000,10000,20000,false,,,,,false,,,,,,,,,,,,,,,,1,Start,End,0,,,,Section,Activity-InboundInvoice|Section-1
,eb759304-f169-49ea-a254-521d7be13363,BasicTemplate_1.0,Document Handler,Document Handler description,DocumentHandler,,,,,,,2023-10-17 16:37:34.694+0100,2023-10-17 16:37:53.694+0100,Completed,On Time,2023-10-17 16:37:46.694+0100,2023-10-17 16:37:55.694+0100,2023-10-17 16:37:48.694+0100,2023-10-17 16:37:54.694+0100,2023-10-17 16:37:45.694+0100,2023-10-17 16:37:53.694+0100,8000,9000,18000,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,Task,Task-DocumentHandler
,eb759304-f169-49ea-a254-521d7be13363,BasicTemplate_1.0,,,,,,,,,,2023-10-17 16:37:34.694+0100,2023-10-17 16:37:34.694+0100,Activated,,,,,,,,,,,,,,,,,,,,,,,ERP.Invoice.Inbound.Trigger.Basic,2023-10-17 16:37:34.694+0100,,2023-10-17 16:37:34.694+0100,,2023-10-17 16:37:34.694+0100,,true,,,,Start,,db95a2c9-cf32-4ea2-806b-b955e6de4356,,InboundInvoice,Transition,Transition-db95a2c9-cf32-4ea2-806b-b955e6de4356
,eb759304-f169-49ea-a254-521d7be13363,BasicTemplate_1.0,,,,,,,,,,2023-10-17 16:37:34.694+0100,2023-10-17 16:37:48.694+0100,Activated,,,,,,,,,,,,,,,,,,,,,,,ERP.Invoice.SignDoc.Complete,2023-10-17 16:37:49.694+0100,,2023-10-17 16:37:48.694+0100,,2023-10-17 16:37:48.694+0100,,true,,,End,Start,,d912cab4-ca95-4829-bbe7-024bba1d4035,SignDocument,BackupDocument,Transition,Transition-d912cab4-ca95-4829-bbe7-024bba1d4035
,eb759304-f169-49ea-a254-521d7be13363,BasicTemplate_1.0,,,,,,,,,,2023-10-17 16:37:34.694+0100,2023-10-17 16:37:43.694+0100,Activated,,,,,,,,,,,,,,,,,,,,,,,ERP.Invoice.Inbound.Complete,2023-10-17 16:37:44.694+0100,,2023-10-17 16:37:44.694+0100,,2023-10-17 16:37:43.694+0100,,true,,,End,Start,,979eb3f9-2df4-4cbb-b634-2c678ba00bde,InboundInvoice,ValidateInvoice,Transition,Transition-979eb3f9-2df4-4cbb-b634-2c678ba00bde
,eb759304-f169-49ea-a254-521d7be13363,BasicTemplate_1.0,,,,,,,,,,2023-10-17 16:37:34.694+0100,2023-10-17 16:37:45.694+0100,Activated,,,,,,,,,,,,,,,,,,,,,,,ERP.Invoice.Validate.Complete,2023-10-17 16:37:46.694+0100,,2023-10-17 16:37:45.694+0100,,2023-10-17 16:37:45.694+0100,,true,,,End,Start,,f0f70aef-96b3-45e8-9f3e-a4c121dc712a,ValidateInvoice,SignDocument,Transition,Transition-f0f70aef-96b3-45e8-9f3e-a4c121dc712a
,eb759304-f169-49ea-a254-521d7be13363,BasicTemplate_1.0,,,,,,,,,,2023-10-17 16:37:34.694+0100,2023-10-17 16:37:53.694+0100,Activated,,,,,,,,,,,,,,,,,,,,,,,ERP.Invoice.BackupDoc.Complete,2023-10-17 16:37:55.694+0100,,2023-10-17 16:37:54.694+0100,,2023-10-17 16:37:53.694+0100,,true,,,End,Start,,0ca6fa60-2a5c-4784-9a8e-34b556abfd2e,BackupDocument,SendToPartner,Transition,Transition-0ca6fa60-2a5c-4784-9a8e-34b556abfd2e
,eb759304-f169-49ea-a254-521d7be13363,BasicTemplate_1.0,,,,,,,,,,2023-10-17 16:37:34.694+0100,2023-10-17 16:38:00.694+0100,Activated,,,,,,,,,,,,,,,,,,,,,,,ERP.Invoice.SendToPartner.Complete,2023-10-17 16:38:03.694+0100,,2023-10-17 16:38:01.694+0100,,2023-10-17 16:38:00.694+0100,,true,,,End,,,9f2c9082-f607-4a87-9d74-5eae19aa1be8,SendToPartner,,Transition,Transition-9f2c9082-f607-4a87-9d74-5eae19aa1be8
ValidateInvoice,bf4ba691-a440-471c-a13c-5b8fe96ae18a,BasicTemplate_1.0,Validate Invoice,Validate Invoice description,,,,250,100,150,50,2023-10-17 16:37:34.695+0100,2023-10-17 16:37:46.695+0100,Completed,On Time,2023-10-17 16:37:44.695+0100,2023-10-17 16:37:46.695+0100,2023-10-17 16:37:44.695+0100,2023-10-17 16:37:46.695+0100,2023-10-17 16:37:44.695+0100,2023-10-17 16:37:46.695+0100,2000,2000,4000,false,,,,,false,false,,,79852.04,,,,,,,,,,,,,,,,,,,Activity,Activity-ValidateInvoice
SendToPartner,bf4ba691-a440-471c-a13c-5b8fe96ae18a,BasicTemplate_1.0,Send to Partner,Send to Partner description,,,,450,300,450,50,2023-10-17 16:37:34.695+0100,2023-10-17 16:37:34.695+0100,Pending,Jeopardy,2023-10-17 16:37:55.695+0100,2023-10-17 16:38:03.695+0100,2023-10-17 16:38:05.695+0100,2023-10-17 16:38:13.695+0100,,,,8000,16000,false,,,,,false,false,,,79852.04,,,,,,,,,,,,,,,,,,,Activity,Activity-SendToPartner
InboundInvoice,bf4ba691-a440-471c-a13c-5b8fe96ae18a,BasicTemplate_1.0,Inbound Invoice,Inbound Invoice description,,,,50,100,50,50,2023-10-17 16:37:34.695+0100,2023-10-17 16:37:44.695+0100,Completed,On Time,2023-10-17 16:37:34.695+0100,2023-10-17 16:37:44.695+0100,2023-10-17 16:37:34.695+0100,2023-10-17 16:37:44.695+0100,2023-10-17 16:37:34.695+0100,2023-10-17 16:37:44.695+0100,10000,10000,20000,false,,,,,false,false,,,79852.04,,,,,,,,,,,,,,,,,,,Activity,Activity-InboundInvoice
SignDocument,bf4ba691-a440-471c-a13c-5b8fe96ae18a,BasicTemplate_1.0,Sign Document,Sign Document description,DocumentHandler,,,50,300,250,50,2023-10-17 16:37:34.695+0100,2023-10-17 16:37:59.695+0100,Completed,Delayed,2023-10-17 16:37:46.695+0100,2023-10-17 16:37:49.695+0100,2023-10-17 16:37:46.695+0100,2023-10-17 16:37:59.695+0100,2023-10-17 16:37:46.695+0100,2023-10-17 16:37:59.695+0100,13000,3000,6000,true,2023-10-17 16:37:59.695+0100,,,,false,true,Code-002,Error message 2,79852.04,,,,,,,,,,,,,,,,,,,Activity,Activity-SignDocument
BackupDocument,bf4ba691-a440-471c-a13c-5b8fe96ae18a,BasicTemplate_1.0,Backup Document,Backup Document description,DocumentHandler,,,250,300,350,50,2023-10-17 16:37:34.695+0100,2023-10-17 16:37:59.695+0100,Running,Delayed,2023-10-17 16:37:49.695+0100,2023-10-17 16:37:55.695+0100,2023-10-17 16:37:59.695+0100,2023-10-17 16:38:05.695+0100,2023-10-17 16:37:59.695+0100,,,6000,12000,false,,,,,false,false,,,79852.04,,,,,,,,,,,,,,,,,,,Activity,Activity-BackupDocument
BackupDocument,bf4ba691-a440-471c-a13c-5b8fe96ae18a,BasicTemplate_1.0,End,End description,,,,,,,,2023-10-17 16:37:34.695+0100,2023-10-17 16:37:34.695+0100,Pending,,,,,,,,,,,,,,,,,,,,,End,,,2023-10-17 16:37:55.695+0100,2023-10-17 16:37:55.695+0100,2023-10-17 16:38:05.695+0100,2023-10-17 16:38:05.695+0100,,,false,false,,,,,,,,Milestone,Activity-BackupDocument|Milestone-End
BackupDocument,bf4ba691-a440-471c-a13c-5b8fe96ae18a,BasicTemplate_1.0,Start,Start description,,,,,,,,2023-10-17 16:37:34.695+0100,2023-10-17 16:37:59.695+0100,Released,,,,,,,,,,,,,,,,,,,,,Start,,,2023-10-17 16:37:49.695+0100,2023-10-17 16:37:49.695+0100,2023-10-17 16:37:59.695+0100,2023-10-17 16:37:59.695+0100,2023-10-17 16:37:59.695+0100,2023-10-17 16:37:59.695+0100,true,true,,,,,,,,Milestone,Activity-BackupDocument|Milestone-Start
SignDocument,bf4ba691-a440-471c-a13c-5b8fe96ae18a,BasicTemplate_1.0,Start,Start description,,,,,,,,2023-10-17 16:37:34.695+0100,2023-10-17 16:37:46.695+0100,Released,,,,,,,,,,,,,,,,,,,,,Start,,,2023-10-17 16:37:46.695+0100,2023-10-17 16:37:46.695+0100,2023-10-17 16:37:46.695+0100,2023-10-17 16:37:46.695+0100,2023-10-17 16:37:46.695+0100,2023-10-17 16:37:46.695+0100,true,true,,,,,,,,Milestone,Activity-SignDocument|Milestone-Start
ValidateInvoice,bf4ba691-a440-471c-a13c-5b8fe96ae18a,BasicTemplate_1.0,End,End description,,,,,,,,2023-10-17 16:37:34.695+0100,2023-10-17 16:37:46.695+0100,Released,,,,,,,,,,,,,,,,,,,,,End,,,2023-10-17 16:37:46.695+0100,2023-10-17 16:37:46.695+0100,2023-10-17 16:37:46.695+0100,2023-10-17 16:37:46.695+0100,2023-10-17 16:37:46.695+0100,2023-10-17 16:37:46.695+0100,true,true,,,,,,,,Milestone,Activity-ValidateInvoice|Milestone-End
SignDocument,bf4ba691-a440-471c-a13c-5b8fe96ae18a,BasicTemplate_1.0,End,End description,,,,,,,,2023-10-17 16:37:34.695+0100,2023-10-17 16:37:59.695+0100,Released,,,,,,,,,,,,,,,,,,,,,End,,,2023-10-17 16:37:49.695+0100,2023-10-17 16:37:49.695+0100,2023-10-17 16:37:59.695+0100,2023-10-17 16:37:59.695+0100,2023-10-17 16:37:59.695+0100,2023-10-17 16:37:59.695+0100,true,true,,,,,,,,Milestone,Activity-SignDocument|Milestone-End
SendToPartner,bf4ba691-a440-471c-a13c-5b8fe96ae18a,BasicTemplate_1.0,Start,Start description,,,,,,,,2023-10-17 16:37:34.695+0100,2023-10-17 16:37:34.695+0100,Pending,,,,,,,,,,,,,,,,,,,,,Start,,,2023-10-17 16:37:55.695+0100,2023-10-17 16:37:55.695+0100,2023-10-17 16:38:05.695+0100,2023-10-17 16:38:05.695+0100,,,false,false,,,,,,,,Milestone,Activity-SendToPartner|Milestone-Start
InboundInvoice,bf4ba691-a440-471c-a13c-5b8fe96ae18a,BasicTemplate_1.0,End,End description,,,,,,,,2023-10-17 16:37:34.695+0100,2023-10-17 16:37:44.695+0100,Released,,,,,,,,,,,,,,,,,,,,,End,,,2023-10-17 16:37:44.695+0100,2023-10-17 16:37:44.695+0100,2023-10-17 16:37:44.695+0100,2023-10-17 16:37:44.695+0100,2023-10-17 16:37:44.695+0100,2023-10-17 16:37:44.695+0100,true,true,,,,,,,,Milestone,Activity-InboundInvoice|Milestone-End
InboundInvoice,bf4ba691-a440-471c-a13c-5b8fe96ae18a,BasicTemplate_1.0,Start,Start description,,,,,,,,2023-10-17 16:37:34.695+0100,2023-10-17 16:37:34.695+0100,Released,,,,,,,,,,,,,,,,,,,,,Start,,,2023-10-17 16:37:34.695+0100,2023-10-17 16:37:34.695+0100,2023-10-17 16:37:34.695+0100,2023-10-17 16:37:34.695+0100,2023-10-17 16:37:34.695+0100,2023-10-17 16:37:34.695+0100,true,true,,,,,,,,Milestone,Activity-InboundInvoice|Milestone-Start
ValidateInvoice,bf4ba691-a440-471c-a13c-5b8fe96ae18a,BasicTemplate_1.0,Start,Start description,,,,,,,,2023-10-17 16:37:34.695+0100,2023-10-17 16:37:44.695+0100,Released,,,,,,,,,,,,,,,,,,,,,Start,,,2023-10-17 16:37:44.695+0100,2023-10-17 16:37:44.695+0100,2023-10-17 16:37:44.695+0100,2023-10-17 16:37:44.695+0100,2023-10-17 16:37:44.695+0100,2023-10-17 16:37:44.695+0100,true,true,,,,,,,,Milestone,Activity-ValidateInvoice|Milestone-Start
SendToPartner,bf4ba691-a440-471c-a13c-5b8fe96ae18a,BasicTemplate_1.0,End,End description,,,,,,,,2023-10-17 16:37:34.695+0100,2023-10-17 16:37:34.695+0100,Pending,,,,,,,,,,,,,,,,,,,,,End,,,2023-10-17 16:38:03.695+0100,2023-10-17 16:38:03.695+0100,2023-10-17 16:38:13.695+0100,2023-10-17 16:38:13.695+0100,,,false,false,,,,,,,,Milestone,Activity-SendToPartner|Milestone-End
BackupDocument,bf4ba691-a440-471c-a13c-5b8fe96ae18a,BasicTemplate_1.0,,,,,,,,,,2023-10-17 16:37:34.695+0100,2023-10-17 16:37:59.695+0100,Running,,2023-10-17 16:37:49.695+0100,2023-10-17 16:37:55.695+0100,2023-10-17 16:37:59.695+0100,2023-10-17 16:38:05.695+0100,2023-10-17 16:37:59.695+0100,,,6000,12000,false,,,,,false,,,,,,,,,,,,,,,,1,Start,End,0,,,,Section,Activity-BackupDocument|Section-1
SendToPartner,bf4ba691-a440-471c-a13c-5b8fe96ae18a,BasicTemplate_1.0,,,,,,,,,,2023-10-17 16:37:34.695+0100,2023-10-17 16:37:34.695+0100,Pending,,2023-10-17 16:37:55.695+0100,2023-10-17 16:38:03.695+0100,2023-10-17 16:38:05.695+0100,2023-10-17 16:38:13.695+0100,,,,8000,16000,false,,,,,false,,,,,,,,,,,,,,,,1,Start,End,0,,,,Section,Activity-SendToPartner|Section-1
ValidateInvoice,bf4ba691-a440-471c-a13c-5b8fe96ae18a,BasicTemplate_1.0,,,,,,,,,,2023-10-17 16:37:34.695+0100,2023-10-17 16:37:46.695+0100,Completed,,2023-10-17 16:37:44.695+0100,2023-10-17 16:37:46.695+0100,2023-10-17 16:37:44.695+0100,2023-10-17 16:37:46.695+0100,2023-10-17 16:37:44.695+0100,2023-10-17 16:37:46.695+0100,2000,2000,4000,false,,,,,false,,,,,,,,,,,,,,,,1,Start,End,0,,,,Section,Activity-ValidateInvoice|Section-1
